13.20383984,55.71030724,2.035441573
13.20386436,55.71030724,2.164333381
13.20388889,55.71030724,2.114444439
13.20391341,55.71030724,2.047166675
13.20393794,55.71030724,2.168736119
13.20396246,55.71030724,2.230416631
13.20398699,55.71030724,2.134597188
13.20401151,55.71030724,2.11791667
13.20403604,55.71030724,2.102986113
13.20406056,55.71030724,2.134111115
13.20408509,55.71030724,2.157347224
13.20410961,55.71030724,2.146986113
13.20413413,55.71030724,2.16916667
13.20415866,55.71030724,2.142736111
13.20418318,55.71030724,2.137333331
13.20420771,55.71030724,2.106930555
13.20423223,55.71030724,2.067527777
13.20425676,55.71030724,2.052527774
13.20428128,55.71030724,2.014291661
13.20430581,55.71030724,2.046972221
13.20433033,55.71030724,2.077944445
13.20435486,55.71030724,2.095277777
13.20437938,55.71030724,2.115236114
13.2044039,55.71030724,2.182041666
13.20442843,55.71030724,1.679833337
13.20445295,55.71030724,1.236277796
13.20447748,55.71030724,1.114652766
13.204502,55.71030724,1.016333349
13.20452653,55.71030724,1.571013928
13.20455105,55.71030724,1.883625011
13.20457558,55.71030724,2.039041669
13.2046001,55.71030724,1.373597241
13.20462462,55.71030724,0.144844176
13.20464915,55.71030724,-0.101839291
13.20217217,55.71028271,2.028909078
13.2021967,55.71028271,2.171736111
13.20222122,55.71028271,2.177847223
13.20224575,55.71028271,2.17615278
13.20227027,55.71028271,2.167875002
13.2022948,55.71028271,2.167416668
13.20231932,55.71028271,2.171902778
13.20234384,55.71028271,2.175625
13.20236837,55.71028271,2.175680556
13.20239289,55.71028271,2.174499999
13.20241742,55.71028271,2.172027777
13.20244194,55.71028271,2.172472222
13.20246647,55.71028271,2.185611112
13.20249099,55.71028271,2.15775
13.20251552,55.71028271,2.121222222
13.20254004,55.71028271,2.138263888
13.20256457,55.71028271,2.160972222
13.20258909,55.71028271,2.150180556
13.20261361,55.71028271,2.131805555
13.20263814,55.71028271,2.135902778
13.20266266,55.71028271,2.161277778
13.20268719,55.71028271,2.162791667
13.20271171,55.71028271,2.13911111
13.20273624,55.71028271,2.140999997
13.20276076,55.71028271,2.125277779
13.20278529,55.71028271,2.129361113
13.20280981,55.71028271,2.135944446
13.20283433,55.71028271,2.119083337
13.20285886,55.71028271,2.134861112
13.20288338,55.71028271,2.13698611
13.20290791,55.71028271,2.379222221
13.20293243,55.71028271,1.212555562
13.20295696,55.71028271,-0.022388877
13.20298148,55.71028271,0.33448611
13.20300601,55.71028271,0.326208336
13.20303053,55.71028271,0.245666672
13.20305506,55.71028271,0.30265277
13.20307958,55.71028271,0.447763906
13.2031041,55.71028271,0.507055574
13.20312863,55.71028271,0.305013876
13.20315315,55.71028271,0.262597204
13.20317768,55.71028271,0.147819435
13.2032022,55.71028271,0.275930548
13.20322673,55.71028271,0.407458318
13.20325125,55.71028271,0.330194444
13.20327578,55.71028271,0.43027779
13.2033003,55.71028271,0.198027794
13.20332483,55.71028271,0.075916684
13.20334935,55.71028271,-0.155861117
13.20337387,55.71028271,2.412361094
13.2033984,55.71028271,3.856944452
13.20342292,55.71028271,2.454250004
13.20344745,55.71028271,2.33688888
13.20347197,55.71028271,2.147069444
13.2034965,55.71028271,2.262611107
13.20352102,55.71028271,2.360791663
13.20354555,55.71028271,2.390555557
13.20357007,55.71028271,2.404555556
13.20359459,55.71028271,2.396708331
13.20361912,55.71028271,2.388166671
13.20364364,55.71028271,2.382319447
13.20366817,55.71028271,2.381222222
13.20369269,55.71028271,2.37669445
13.20371722,55.71028271,2.370777784
13.20374174,55.71028271,2.307458346
13.20376627,55.71028271,2.644069441
13.20379079,55.71028271,2.995369803
13.20381532,55.71028271,2.981279336
13.20383984,55.71028271,2.881539704
13.20386436,55.71028271,2.705468794
13.20388889,55.71028271,2.995999975
13.20391341,55.71028271,3.297343704
13.20393794,55.71028271,3.185546868
13.20396246,55.71028271,3.001640594
13.20398699,55.71028271,2.605015593
13.20401151,55.71028271,2.296203152
13.20403604,55.71028271,2.771687492
13.20406056,55.71028271,2.930187482
13.20408509,55.71028271,2.707062498
13.20410961,55.71028271,2.705140618
13.20413413,55.71028271,2.655484364
13.20415866,55.71028271,2.828734375
13.20418318,55.71028271,2.849093763
13.20420771,55.71028271,3.033906257
13.20423223,55.71028271,3.220984375
13.20425676,55.71028271,3.354125022
13.20428128,55.71028271,3.620859411
13.20430581,55.71028271,3.385937516
13.20433033,55.71028271,3.178890635
13.20435486,55.71028271,3.038625008
13.20437938,55.71028271,2.953890605
13.2044039,55.71028271,2.569828131
13.20442843,55.71028271,5.39778123
13.20445295,55.71028271,7.60581239
13.20447748,55.71028271,7.23007823
13.204502,55.71028271,7.473484286
13.20452653,55.71028271,4.951874763
13.20455105,55.71028271,3.289484374
13.20457558,55.71028271,3.956406239
13.2046001,55.71028271,3.152140636
13.20462462,55.71028271,0.774380953
13.20464915,55.71028271,-0.20561039
13.20467367,55.71028271,0
13.20050451,55.71025819,2.028285715
13.20052903,55.71025819,2.176291667
13.20055355,55.71025819,2.184777776
13.20057808,55.71025819,2.183527777
13.2006026,55.71025819,2.180624999
13.20062713,55.71025819,2.182597222
13.20065165,55.71025819,2.186861111
13.20067618,55.71025819,2.188958334
13.2007007,55.71025819,2.188791669
13.20072523,55.71025819,2.188680557
13.20074975,55.71025819,2.185986111
13.20077428,55.71025819,2.193083333
13.2007988,55.71025819,2.16302778
13.20082332,55.71025819,2.14880556
13.20084785,55.71025819,2.1555
13.20087237,55.71025819,2.111305544
13.2008969,55.71025819,2.383180599
13.20092142,55.71025819,2.565402879
13.20094595,55.71025819,2.94043064
13.20097047,55.71025819,2.655166605
13.200995,55.71025819,2.61590267
13.20101952,55.71025819,3.207986084
13.20104405,55.71025819,3.074402683
13.20106857,55.71025819,4.577500068
13.20109309,55.71025819,4.526597391
13.20111762,55.71025819,2.92030563
13.20114214,55.71025819,4.680305595
13.20116667,55.71025819,5.557541496
13.20119119,55.71025819,4.228499913
13.20121572,55.71025819,5.175055469
13.20124024,55.71025819,2.928791538
13.20126477,55.71025819,0.004416712
13.20128929,55.71025819,0.611763882
13.20131381,55.71025819,0.454861083
13.20133834,55.71025819,0.384527766
13.20136286,55.71025819,0.295111095
13.20138739,55.71025819,0.182055561
13.20141191,55.71025819,0.256000016
13.20143644,55.71025819,0.262597225
13.20146096,55.71025819,0.514277791
13.20148549,55.71025819,0.371583348
13.20151001,55.71025819,0.165763884
13.20153454,55.71025819,0.259319443
13.20155906,55.71025819,0.115013902
13.20158358,55.71025819,0.250749997
13.20160811,55.71025819,0.264430549
13.20163263,55.71025819,0.185527775
13.20165716,55.71025819,0.223722211
13.20168168,55.71025819,-0.061166674
13.20170621,55.71025819,1.374319431
13.20173073,55.71025819,2.711833326
13.20175526,55.71025819,2.434694443
13.20177978,55.71025819,2.541305547
13.20180431,55.71025819,2.464763889
13.20182883,55.71025819,2.335694444
13.20185335,55.71025819,2.404458337
13.20187788,55.71025819,2.509513904
13.2019024,55.71025819,2.454972224
13.20192693,55.71025819,2.425749999
13.20195145,55.71025819,2.302694454
13.20197598,55.71025819,2.130666681
13.2020005,55.71025819,2.453333321
13.20202503,55.71025819,2.669777766
13.20204955,55.71025819,2.585124964
13.20207407,55.71025819,2.615944415
13.2020986,55.71025819,2.564680564
13.20212312,55.71025819,2.444794608
13.20214765,55.71025819,2.509029491
13.20217217,55.71025819,2.706015852
13.2021967,55.71025819,2.718296884
13.20222122,55.71025819,2.671484374
13.20224575,55.71025819,2.633031241
13.20227027,55.71025819,2.655515619
13.2022948,55.71025819,2.66745312
13.20231932,55.71025819,2.662843749
13.20234384,55.71025819,2.653875001
13.20236837,55.71025819,2.642640629
13.20239289,55.71025819,2.629843755
13.20241742,55.71025819,2.622078123
13.20244194,55.71025819,2.639125005
13.20246647,55.71025819,2.575484383
13.20249099,55.71025819,2.720437505
13.20251552,55.71025819,2.917687505
13.20254004,55.71025819,2.85371876
13.20256457,55.71025819,2.735359377
13.20258909,55.71025819,2.785093748
13.20261361,55.71025819,2.900250007
13.20263814,55.71025819,2.886921875
13.20266266,55.71025819,2.758703123
13.20268719,55.71025819,2.739890621
13.20271171,55.71025819,2.859765631
13.20273624,55.71025819,2.844875026
13.20276076,55.71025819,2.944515621
13.20278529,55.71025819,2.932171864
